id_passenger,recency,frequency,monetary_value,R_Quartile,F_Quartile,M_Quartile,RFMClass,Segment
0c4c53a306,94,9,21.85999977588653,3,2,2,322,Other
0c508b2f2e,90,9,25.83999919891356,2,2,2,222,Other
0c50ea60ba,86,19,78.57999908924103,1,1,1,111,Best Passenger
0c51069d16,86,49,161.24999725818628,1,1,1,111,Best Passenger
0c54d18ecc,102,2,7.75,4,4,4,444,Lost Cheap Passenger
0c5edbc9df,89,37,108.1599985361099,2,1,1,211,Loyal Passenger
0c76b210c9,89,14,46.20999908447265,2,1,1,211,Loyal Passenger
0c82815e6b,104,4,16.37000000476837,4,3,3,433,Other
0c9350edc4,89,8,19.22999954223632,2,2,3,223,Other
0c961932c5,86,17,52.949998974800096,1,1,1,111,Best Passenger
0c9ee08a90,100,1,3.25,4,4,4,444,Lost Cheap Passenger
0cab56474d,88,1,2.36999988555908,2,4,4,244,Other
0cadd41ebc,96,1,7.5,3,4,4,344,Other
0cae96f03a,91,10,23.10999965667724,3,2,2,322,Other
0cafbb9c08,111,1,2.8699998855590803,4,4,4,444,Lost Cheap Passenger
0cb1395479,87,10,43.719999313354485,1,2,1,121,Recent Passenger
0cc733c4e8,86,29,60.31999909877776,1,1,1,111,Best Passenger
0cdbdc0e7a,87,19,55.96999931335448,1,1,1,111,Best Passenger
0cdbe42445,107,1,1.75,4,4,4,444,Lost Cheap Passenger
0cf696fcad,89,11,20.869999885559082,2,2,2,222,Other
0cfeb3c596,86,19,79.9499989748001,1,1,1,111,Best Passenger
0d0138bc18,94,6,15.48999977111816,3,3,3,333,Other
0d063598b1,87,1,2.36999988555908,1,4,4,144,Recent Passenger
0d17705765,88,14,30.97999966144561,2,1,2,212,Loyal Passenger
0d19322c4d,90,5,17.98999977111816,2,3,3,233,Other
0d4b397426,88,7,18.09999966621398,2,2,3,223,Other
0d4f08f71d,94,1,2.75,3,4,4,344,Other
0d500675d1,88,14,32.96999931335448,2,1,2,212,Loyal Passenger
0d5b5b5840,90,4,13.60999965667724,2,3,3,233,Other
0d6ebf27b6,101,1,1.75,4,4,4,444,Lost Cheap Passenger
0d7fe035a4,87,10,36.95999908447264,1,2,2,122,Recent Passenger
0d83a1a622,86,14,39.84999954700469,1,1,2,112,Recent Passenger
0dbb518292,93,4,16.869999885559082,3,3,3,333,Other
0dbbeb0ede,86,63,287.0999965667724,1,1,1,111,Best Passenger
0dbc51ce99,90,9,38.239999771118164,2,2,2,222,Other
0dcb3d5d8b,96,5,17.48999977111816,3,3,3,333,Other
0dcc9f6e2b,103,1,4.36999988555908,4,4,4,444,Lost Cheap Passenger
0dcd715550,87,2,5.25,1,4,4,144,Recent Passenger
0dd416a07e,90,3,11.239999771118159,2,3,3,233,Other
0dd7ba1384,94,4,12.86999988555908,3,3,3,333,Other
0ddfe15043,97,3,8.23999977111816,4,3,4,434,Other
0ded3983c8,88,10,54.72999954223633,2,2,1,221,Big Spenders
0ded40d84d,116,1,2.5,4,4,4,444,Lost Cheap Passenger
0dfb6333ed,86,22,75.3299992084503,1,1,1,111,Best Passenger
0dff777acc,93,2,5.61999988555908,3,4,4,344,Other
0e076edfc4,86,17,47.06999874114988,1,1,1,111,Best Passenger
0e0b381fe5,87,12,39.33999919891356,1,2,2,122,Recent Passenger
0e0bdc6746,87,3,13.609999656677239,1,3,3,133,Recent Passenger
0e0f48ee10,107,1,1.75,4,4,4,444,Lost Cheap Passenger
0e148f7b11,87,15,72.82999897003172,1,1,1,111,Best Passenger
0e207854d1,104,2,31.75,4,4,2,442,Other
0e26ff4ae5,110,2,7.11999988555908,4,4,4,444,Lost Cheap Passenger
0e290535a8,88,16,57.20999908447264,2,1,1,211,Loyal Passenger
0e30ef282c,93,2,7.11999988555908,3,4,4,344,Other
0e355106d4,94,1,5.0,3,4,4,344,Other
0e357844ea,88,13,64.59999942779541,2,2,1,221,Big Spenders
0e5ab386bb,89,26,62.8099989891052,2,1,1,211,Loyal Passenger
0e6f68972c,92,4,10.11999988555908,3,3,3,333,Other
0e703efa46,110,1,2.61999988555908,4,4,4,444,Lost Cheap Passenger
0e75edc356,87,2,5.36999988555908,1,4,4,144,Recent Passenger
0e7e2dbe14,88,24,73.58999919891357,2,1,1,211,Loyal Passenger
0e7eb23d8e,88,3,9.86999988555908,2,3,3,233,Other
0e7f436bf5,86,7,34.47999954223632,1,2,2,122,Recent Passenger
0e88ab4bf8,86,10,25.869999885559082,1,2,2,122,Recent Passenger
0e8c276c92,87,1,1.75,1,4,4,144,Recent Passenger
0e95609ea9,107,2,8.73999977111816,4,4,3,443,Other
0e95b4eebe,88,5,13.85999965667724,2,3,3,233,Other
0ea04c74b5,89,1,3.6199998855590803,2,4,4,244,Other
0ea08c7258,110,3,9.5,4,3,3,433,Other
0eab8ae629,90,9,30.71999955177306,2,2,2,222,Other
0ec1b8b454,100,1,7.75,4,4,4,444,Lost Cheap Passenger
0ece374ac7,86,4,19.98999977111816,1,3,2,132,Recent Passenger
0ed78601a7,112,1,5.75,4,4,4,444,Lost Cheap Passenger
0ede313bf7,86,25,112.78999805450437,1,1,1,111,Best Passenger
0eef77764e,88,10,33.3499994277954,2,2,2,222,Other
0eeff5933f,96,2,6.5,3,4,4,344,Other
0efdc397f4,98,3,5.25,4,3,4,434,Other
0f0040e48c,92,3,14.369999885559078,3,3,3,333,Other
0f0bb0c048,86,9,32.97999954223632,1,2,2,122,Recent Passenger
0f16ba1b07,86,10,34.09999954700469,1,2,2,122,Recent Passenger
0f1a05b514,86,2,9.23999977111816,1,4,3,143,Recent Passenger
0f1d544fb9,91,10,32.969999313354485,3,2,2,322,Other
0f1fee6edb,90,4,12.23999977111816,2,3,3,233,Other
0f3433fa56,87,4,19.619999885559082,1,3,2,132,Recent Passenger
0f3cd09ab6,100,4,10.23999977111816,4,3,3,433,Other
0f43f3a0f8,93,5,9.37000000476837,3,3,3,333,Other
0f44e51530,88,2,5.36999988555908,2,4,4,244,Other
0f4b52f82a,86,6,20.359999656677235,1,3,2,132,Recent Passenger
0f4f0fe43b,92,1,6.119999885559079,3,4,4,344,Other
0f5121bb4c,98,15,64.58999919891357,4,1,1,411,Lost Passenger
0f52c85249,96,4,17.869999885559082,3,3,3,333,Other
0f52ca7c81,87,24,45.09999966621398,1,1,1,111,Best Passenger
0f563783bd,94,5,15.97999966144561,3,3,3,333,Other
0f622587ee,86,6,28.35999965667724,1,3,2,132,Recent Passenger
0f7907a301,90,17,41.70999920368193,2,1,2,212,Loyal Passenger
0f805b53cc,114,1,4.25,4,4,4,444,Lost Cheap Passenger
0f90ab176b,97,4,9.11999988555908,4,3,3,433,Other
0f92907da9,90,14,54.969999313354485,2,1,1,211,Loyal Passenger
0f9403fe1d,91,6,18.73999989032745,3,3,3,333,Other
0f9b6569fd,112,1,4.61999988555908,4,4,4,444,Lost Cheap Passenger
0f9fcf2547,87,22,78.56999874114989,1,1,1,111,Best Passenger
0facaa21e4,106,3,7.7399997711181605,4,3,4,434,Other
0fc482722e,89,15,55.719999313354485,2,1,1,211,Loyal Passenger
0fcca54166,86,12,30.959999084472635,1,2,2,122,Recent Passenger
0fcd67d8a0,89,11,36.099999427795396,2,2,2,222,Other
0fcd6ff6f5,97,1,2.0,4,4,4,444,Lost Cheap Passenger
0fcefa03c1,91,9,40.22999954223633,3,2,2,322,Other
0fdc4da58a,88,7,21.48999989032745,2,2,2,222,Other
0fe056f971,91,16,45.18999898433683,3,1,1,311,Almost Lost Passenger
0fe39b1721,89,19,79.58999919891357,2,1,1,211,Loyal Passenger
0fe8843a6b,114,2,8.73999977111816,4,4,3,443,Other
0fe903b703,100,3,12.869999885559078,4,3,3,433,Other
0feba503e8,86,26,52.70999932289122,1,1,1,111,Best Passenger
10012ea1ef,91,3,10.48999977111816,3,3,3,333,Other
10072d12a9,86,13,50.71999931335448,1,2,1,121,Recent Passenger
100e964436,95,25,104.18999862670896,3,1,1,311,Almost Lost Passenger
1014e5f57e,90,16,47.609999895095825,2,1,1,211,Loyal Passenger
1024fbef45,91,1,4.25,3,4,4,344,Other
10252276cb,114,2,4.75,4,4,4,444,Lost Cheap Passenger
1026e1b95a,87,5,29.60999965667724,1,3,2,132,Recent Passenger
102959fa00,105,4,23.72999954223632,4,3,2,432,Other
103cdf665f,92,7,42.109999656677246,3,2,2,322,Other
1042008a7c,92,8,34.96999931335448,3,2,2,322,Other
10557b0dd9,91,22,58.19999909400938,3,1,1,311,Almost Lost Passenger
106a96031d,89,2,5.36999988555908,2,4,4,244,Other
1073b9151e,93,16,38.599999427795396,3,1,2,312,Loyal Passenger
10743d6fce,91,9,23.5999994277954,3,2,2,322,Other
107e9f995a,88,5,13.859999656677239,2,3,3,233,Other
1097f1f58a,90,3,12.61999988555908,2,3,3,233,Other
10a9e43532,97,9,26.21999943256377,4,2,2,422,Other
10be7f1d87,110,3,18.61999988555908,4,3,3,433,Other
10cc291a14,89,3,12.86999988555908,2,3,3,233,Other
10ccef1775,89,20,50.21999943256377,2,1,1,211,Loyal Passenger
10cd9cb215,101,3,11.36999988555908,4,3,3,433,Other
10d535d1be,86,28,65.03999900817868,1,1,1,111,Best Passenger
10da0ddaf9,87,3,5.25,1,3,4,134,Recent Passenger
10db73c114,88,35,191.17999839782715,2,1,1,211,Loyal Passenger
10db77b566,97,6,23.85999965667724,4,3,2,432,Other
10e6ed9bc2,98,1,4.5,4,4,4,444,Lost Cheap Passenger
10f1caf1b9,86,5,12.23999977111816,1,3,3,133,Recent Passenger
10f301c2c1,90,40,94.58999919891357,2,1,1,211,Loyal Passenger
10f45ba667,87,6,20.47999954223632,1,3,2,132,Recent Passenger
10f5fc32ea,107,1,5.619999885559079,4,4,4,444,Lost Cheap Passenger
10fcf5b09f,89,26,70.80999851226804,2,1,1,211,Loyal Passenger
11016f7057,114,1,8.11999988555908,4,4,4,444,Lost Cheap Passenger
1108417dd1,93,4,10.73999989032745,3,3,3,333,Other
1110160f68,86,15,58.95999908447264,1,1,1,111,Best Passenger
112586e92f,102,5,18.85999965667724,4,3,3,433,Other
112a0fe50d,86,4,13.48999977111816,1,3,3,133,Recent Passenger
1130f9e552,88,25,86.43999862670896,2,1,1,211,Loyal Passenger
1136ed7bf5,101,1,4.0,4,4,4,444,Lost Cheap Passenger
113de01d29,93,4,12.98999977111816,3,3,3,333,Other
1160067ede,97,2,10.869999885559078,4,4,3,443,Other
1166caaa31,98,2,5.5,4,4,4,444,Lost Cheap Passenger
1178c40563,89,12,46.83999919891357,2,2,1,221,Big Spenders
11873b820d,92,9,28.349999427795403,3,2,2,322,Other
118c643af5,89,3,8.23999977111816,2,3,4,234,Other
1191f62e2a,90,5,18.48999977111816,2,3,3,233,Other
11aa28e628,92,3,9.359999656677239,3,3,3,333,Other
11b536d1a7,87,41,145.0499984025955,1,1,1,111,Best Passenger
11b54d3e8e,91,16,51.33999943733214,3,1,1,311,Almost Lost Passenger
11b5e0e22e,95,4,15.73999977111816,3,3,3,333,Other
11bdd4dce3,86,3,9.75,1,3,3,133,Recent Passenger
11be1639d4,88,5,10.349999547004689,2,3,3,233,Other
11d9226be3,89,8,31.989999771118157,2,2,2,222,Other
11da3ddb08,88,3,10.73999977111816,2,3,3,233,Other
11e46f7087,89,10,39.72999954223633,2,2,2,222,Other
11ecfe0962,87,7,23.349999547004693,1,2,2,122,Recent Passenger
11f2fb889b,90,3,15.23999977111816,2,3,3,233,Other
11f8969686,87,1,2.11999988555908,1,4,4,144,Recent Passenger
11fd995314,91,15,54.8499994277954,3,1,1,311,Almost Lost Passenger
11febc35b4,90,7,16.98999977111816,2,2,3,223,Other
120e3ff378,86,2,19.73999977111818,1,4,2,142,Recent Passenger
1229af264f,86,35,155.6599980592727,1,1,1,111,Best Passenger
122a1d9317,88,19,96.08999919891355,2,1,1,211,Loyal Passenger
122f1d9f94,91,2,6.5,3,4,4,344,Other
1230406bae,89,5,11.85999977588653,2,3,3,233,Other
12306c0871,92,5,19.22999954223632,3,3,3,333,Other
123942d3dc,89,4,17.0,2,3,3,233,Other
123eb3287a,88,7,26.83999919891356,2,2,2,222,Other
12454018f8,93,4,21.10999965667724,3,3,2,332,Other
125a0b7602,87,27,87.70999944210052,1,1,1,111,Best Passenger
125adebea7,88,3,5.25,2,3,4,234,Other
1260e7fcf1,89,1,6.0,2,4,4,244,Other
12681d8e82,88,2,6.61999988555908,2,4,4,244,Other
12730166c5,89,10,30.2299997806549,2,2,2,222,Other
127b34151c,88,4,13.869999885559078,2,3,3,233,Other
12857d8027,90,4,18.98999977111816,2,3,3,233,Other
1287b2c317,104,6,17.10999965667724,4,3,3,433,Other
128a11747a,97,16,46.20999932289122,4,1,1,411,Lost Passenger
128fc786cf,91,1,2.75,3,4,4,344,Other
1295b85f9f,88,20,76.55999863147733,2,1,1,211,Loyal Passenger
12a473f865,87,17,63.09999942779541,1,1,1,111,Best Passenger
12a8bd4d43,94,3,35.86999988555908,3,3,2,332,Other
12ad53f05b,51,2,8.86999988555908,1,4,3,143,Recent Passenger
12b9828205,92,2,6.86999988555908,3,4,4,344,Other
12c7cc11f1,88,2,53.0,2,4,1,241,Big Spenders
12c8b7a9b9,89,30,77.42999839782713,2,1,1,211,Loyal Passenger
12c94859ef,86,24,65.68999886512754,1,1,1,111,Best Passenger
12ca16fae9,93,1,3.3699998855590803,3,4,4,344,Other
12ccdb778c,90,27,94.43999874591825,2,1,1,211,Loyal Passenger
12d08861ad,99,1,4.61999988555908,4,4,4,444,Lost Cheap Passenger
12d1437d5a,94,3,14.48999977111816,3,3,3,333,Other
12d778ce57,93,5,20.72999954223632,3,3,2,332,Other
12db02cb20,93,5,12.48999977111816,3,3,3,333,Other
12e0454180,108,5,20.60999965667724,4,3,2,432,Other
12e3a1becd,90,8,23.719999313354478,2,2,2,222,Other
12f6c4e450,93,4,19.23999977111816,3,3,3,333,Other
12fa8563e3,89,33,86.05999851226804,2,1,1,211,Loyal Passenger
12ff439399,92,3,9.61999988555908,3,3,3,333,Other
13044fe83b,89,32,85.43999874591826,2,1,1,211,Loyal Passenger
1308a67a70,87,12,29.85999977588653,1,2,2,122,Recent Passenger
13099d6e24,99,4,11.229999542236321,4,3,3,433,Other
130f5f8dc4,89,1,1.87000000476837,2,4,4,244,Other
13102fb8f1,86,28,87.06999874114987,1,1,1,111,Best Passenger
1314186f64,109,2,5.9899997711181605,4,4,4,444,Lost Cheap Passenger
1314c0c289,89,20,49.82999932765959,2,1,1,211,Loyal Passenger
13152b4fed,100,10,25.35999965667724,4,2,2,422,Other
13158901dd,91,21,68.19999909400939,3,1,1,311,Almost Lost Passenger
132637f2a7,89,49,113.13999831676479,2,1,1,211,Loyal Passenger
132ac6abf2,95,2,7.2399997711181605,3,4,4,344,Other
132f72a9a2,93,9,23.4799997806549,3,2,2,322,Other
13307de48b,86,7,15.35999989509582,1,2,3,123,Recent Passenger
1336144e3f,86,1,3.25,1,4,4,144,Recent Passenger
1341078740,101,19,77.34999942779541,4,1,1,411,Lost Passenger
1351935da6,89,25,80.31999874114987,2,1,1,211,Loyal Passenger
13529009bb,89,5,9.98999977111816,2,3,3,233,Other
135b979d5e,92,6,28.239999771118164,3,3,2,332,Other
1367808883,92,5,17.85999965667724,3,3,3,333,Other
139eae4f2f,91,10,28.97999954223632,3,2,2,322,Other
13a7264869,105,2,9.25,4,4,3,443,Other
13af17aaa9,111,1,2.11999988555908,4,4,4,444,Lost Cheap Passenger
13b0e2a0c3,87,4,9.48999977111816,1,3,3,133,Recent Passenger
13b111436f,86,6,18.979999542236317,1,3,3,133,Recent Passenger
13b2b0d455,93,1,5.869999885559079,3,4,4,344,Other
13c3865e1d,87,31,107.1999989748001,1,1,1,111,Best Passenger
13c95ed490,90,5,16.60999965667724,2,3,3,233,Other
13cde44173,114,4,7.36999988555908,4,3,4,434,Other
13ce31d6e0,86,24,100.44999909400937,1,1,1,111,Best Passenger
13dcd16466,86,18,60.579998970031724,1,1,1,111,Best Passenger
13ee398ef8,101,1,3.75,4,4,4,444,Lost Cheap Passenger
1403b8e793,87,26,87.08999919891356,1,1,1,111,Best Passenger
140cb1ebc9,89,6,23.989999771118164,2,3,2,232,Other
140e033981,98,5,20.47999954223632,4,3,2,432,Other
141abd40e2,93,8,19.97999954223632,3,2,2,322,Other
144fe96a8d,91,3,9.11999988555908,3,3,3,333,Other
145336eb91,87,5,10.5,1,3,3,133,Recent Passenger
14595ad0ce,107,1,2.61999988555908,4,4,4,444,Lost Cheap Passenger
145b291811,96,7,22.35999965667724,3,2,2,322,Other
1460a8e8a0,88,2,4.86999988555908,2,4,4,244,Other
1461d7dd0b,112,1,2.0,4,4,4,444,Lost Cheap Passenger
14764d4e16,89,4,14.60999965667724,2,3,3,233,Other
147a0c08cc,88,5,13.85999965667724,2,3,3,233,Other
1483bb2e45,90,10,35.23999977111816,2,2,2,222,Other
148e7cdb71,94,6,28.619999885559082,3,3,2,332,Other
148f652746,99,3,8.36999988555908,4,3,3,433,Other
149c3ea6ec,89,26,62.179998993873575,2,1,1,211,Loyal Passenger
14a0ce86c1,87,9,28.469999313354478,1,2,2,122,Recent Passenger
14ab28dcee,96,5,17.35999965667724,3,3,3,333,Other
14ac971fe5,89,18,59.079998970031724,2,1,1,211,Loyal Passenger
14b3cf3a45,88,4,19.85999977588655,2,3,2,232,Other
14bd652e1d,109,1,3.6199998855590803,4,4,4,444,Lost Cheap Passenger
14cf4be145,89,6,17.10999965667724,2,3,3,233,Other
14cf7686f4,92,5,14.36999988555908,3,3,3,333,Other
14e39068f1,99,1,1.75,4,4,4,444,Lost Cheap Passenger
14e3baf5af,99,4,15.11999988555908,4,3,3,433,Other
14ea2d6de5,88,26,65.96999931335449,2,1,1,211,Loyal Passenger
14ee39ad79,89,1,3.0,2,4,4,244,Other
14ff93193a,93,7,16.25,3,2,3,323,Other
1503b953f4,114,1,6.25,4,4,4,444,Lost Cheap Passenger
1504a53595,86,14,54.82999897003173,1,1,1,111,Best Passenger
150d776911,106,1,2.25,4,4,4,444,Lost Cheap Passenger
1524ea4722,86,25,70.68999886512754,1,1,1,111,Best Passenger
152fe0548b,88,20,58.20999920368193,2,1,1,211,Loyal Passenger
153e16e3c1,90,1,4.36999988555908,2,4,4,244,Other
1543a29fef,86,15,63.10999977588653,1,1,1,111,Best Passenger
1548f5c1cf,86,43,145.4099982976913,1,1,1,111,Best Passenger
15573f6ded,101,3,15.36999988555908,4,3,3,433,Other
156e72b4fa,94,3,11.5,3,3,3,333,Other
15867e3b3f,86,2,3.5,1,4,4,144,Recent Passenger
158699021c,88,7,22.72999954223632,2,2,2,222,Other
15a35ad716,107,2,7.2399997711181605,4,4,4,444,Lost Cheap Passenger
15a66c4096,100,2,4.86999988555908,4,4,4,444,Lost Cheap Passenger
15a7d234c3,87,9,27.85999965667724,1,2,2,122,Recent Passenger
15abd75f3d,99,4,13.73999977111816,4,3,3,433,Other
15b3ed2ab8,93,3,8.11999988555908,3,3,4,334,Other
15b4024968,92,4,10.48999977111816,3,3,3,333,Other
15b7689561,106,1,4.25,4,4,4,444,Lost Cheap Passenger
15dba5bba6,86,37,78.54999852180478,1,1,1,111,Best Passenger
15deacf8d5,94,6,19.60999965667724,3,3,2,332,Other
15e4621042,97,5,11.0,4,3,3,433,Other
15ef686eff,86,7,28.609999656677246,1,2,2,122,Recent Passenger
15f095f11f,92,1,4.75,3,4,4,344,Other
15f1d9be03,89,13,29.58999943733214,2,2,2,222,Other
160457b91d,91,8,22.619999885559082,3,2,2,322,Other
161b496228,111,4,10.48999989032745,4,3,3,433,Other
161f54288d,92,5,11.35999965667724,3,3,3,333,Other
1628eea469,108,1,2.25,4,4,4,444,Lost Cheap Passenger
1630469cb4,101,5,16.37000000476837,4,3,3,433,Other
1633a99f8c,87,16,59.58999919891357,1,1,1,111,Best Passenger
1641ef0e37,90,4,12.85999965667724,2,3,3,233,Other
164a7bea73,87,6,22.10999965667724,1,3,2,132,Recent Passenger
164bab323f,86,1,3.1199998855590803,1,4,4,144,Recent Passenger
164f68b161,91,2,10.5,3,4,3,343,Other
16518a5919,94,5,23.85999965667724,3,3,2,332,Other
16559c34e7,95,2,5.36999988555908,3,4,4,344,Other
165ebbea87,86,1,4.36999988555908,1,4,4,144,Recent Passenger
1661c06c96,112,1,3.75,4,4,4,444,Lost Cheap Passenger
166607c6dc,110,1,3.5,4,4,4,444,Lost Cheap Passenger
1667df4a9d,116,1,3.3699998855590803,4,4,4,444,Lost Cheap Passenger
16818a7f51,94,10,35.3499994277954,3,2,2,322,Other
168f2af5bb,98,2,4.36999988555908,4,4,4,444,Lost Cheap Passenger
168f6c112c,92,18,62.81999886035918,3,1,1,311,Almost Lost Passenger
169b0a6662,91,10,35.97999954223632,3,2,2,322,Other
169d096c5b,89,5,16.35999965667724,2,3,3,233,Other
16a5217e7e,86,9,33.47999954223632,1,2,2,122,Recent Passenger
16abfc51d2,86,16,54.199998855590806,1,1,1,111,Best Passenger
16b3a7230a,89,58,158.15999817848203,2,1,1,211,Loyal Passenger
16beea8299,100,1,3.5,4,4,4,444,Lost Cheap Passenger
16c45cb246,92,5,19.22999954223632,3,3,3,333,Other
16cb113950,91,5,25.22999954223632,3,3,2,332,Other
16debb1350,99,1,3.8699998855590803,4,4,4,444,Lost Cheap Passenger
16dfa093e8,86,10,32.859999775886536,1,2,2,122,Recent Passenger
16e57694d3,86,47,117.53999829292295,1,1,1,111,Best Passenger
16ed24871c,86,58,148.46999657154078,1,1,1,111,Best Passenger
16f488b6f9,88,20,47.45999932289122,2,1,1,211,Loyal Passenger
16fe3c53bf,107,3,13.36999988555908,4,3,3,433,Other
17021d05db,92,4,18.86999988555908,3,3,3,333,Other
1703067569,94,11,42.47999954223632,3,2,1,321,Big Spenders
1707edf0a0,94,2,8.75,3,4,3,343,Other
17143c39c6,87,19,46.489999771118164,1,1,1,111,Best Passenger
171ca62afe,89,9,30.97999989986419,2,2,2,222,Other
172093a9f7,89,4,16.86999988555908,2,3,3,233,Other
1722e5fb4b,93,1,3.0,3,4,4,344,Other
1724684e3a,88,19,43.5599989891052,2,1,1,211,Loyal Passenger
1725bdaa56,86,10,18.73999977111816,1,2,3,123,Recent Passenger
17271b24a9,91,4,11.229999542236321,3,3,3,333,Other
172b87a072,86,31,81.30999863147734,1,1,1,111,Best Passenger
17331e2216,87,2,5.11999988555908,1,4,4,144,Recent Passenger
173907934b,115,1,1.75,4,4,4,444,Lost Cheap Passenger
173ac5b708,99,3,7.36999988555908,4,3,4,434,Other
174866a334,103,2,5.11999988555908,4,4,4,444,Lost Cheap Passenger
175c8233fc,86,3,13.61999988555908,1,3,3,133,Recent Passenger
17660bb54e,93,2,6.5,3,4,4,344,Other
1769044b5a,89,9,27.97999954223632,2,2,2,222,Other
176de01adc,91,2,6.25,3,4,4,344,Other
176e35a41a,98,9,32.10999965667724,4,2,2,422,Other
177190cbf3,115,1,5.369999885559079,4,4,4,444,Lost Cheap Passenger
17737735ec,88,4,18.48999977111816,2,3,3,233,Other
1778963585,102,1,2.5,4,4,4,444,Lost Cheap Passenger
177ba28681,86,10,45.5999994277954,1,2,1,121,Recent Passenger
178f2f20b7,95,10,29.349999427795403,3,2,2,322,Other
1796a7e47d,88,11,38.71999931335448,2,2,2,222,Other
17984aec56,88,32,92.64999783039089,2,1,1,211,Loyal Passenger
17a1e8c5b8,88,55,166.7699975967407,2,1,1,211,Loyal Passenger
17a79f4eb4,96,1,5.869999885559079,3,4,4,344,Other
17b3308798,106,1,4.86999988555908,4,4,4,444,Lost Cheap Passenger
17c3336137,89,2,9.86999988555908,2,4,3,243,Other
17c7ecdb79,86,9,39.109999656677246,1,2,2,122,Recent Passenger
17d4293c19,88,8,28.86999988555908,2,2,2,222,Other
17daa1bf5d,102,4,7.86999988555908,4,3,4,434,Other
17e055eab0,87,1,3.8699998855590803,1,4,4,144,Recent Passenger
17f7697623,88,4,10.979999542236321,2,3,3,233,Other
17f84cc1f2,88,6,16.12000000476837,2,3,3,233,Other
17f8c3f13e,93,6,13.25,3,3,3,333,Other
17ff4a9b6a,89,9,34.239999771118164,2,2,2,222,Other
1802ead842,92,11,38.60999965667724,3,2,2,322,Other
1807621e90,91,8,32.21999931335448,3,2,2,322,Other
18154546b2,99,4,10.86999988555908,4,3,3,433,Other
181610717f,91,33,78.42999923229215,3,1,1,311,Almost Lost Passenger
181a567181,104,2,5.0,4,4,4,444,Lost Cheap Passenger
18214343ec,89,5,12.61999988555908,2,3,3,233,Other
1824df5ab7,100,2,5.2399997711181605,4,4,4,444,Lost Cheap Passenger
182e87916e,66,5,16.73999977111816,1,3,3,133,Recent Passenger
18343a5e72,91,12,18.220000028610222,3,2,3,323,Other
183b32b57f,86,21,87.06999874114989,1,1,1,111,Best Passenger
183fb4fa4e,89,7,13.37000000476837,2,2,3,223,Other
1841159e0f,86,15,47.08999919891357,1,1,1,111,Best Passenger
184b3e8d78,103,2,5.5,4,4,4,444,Lost Cheap Passenger
184dbd8ca6,97,7,34.109999775886536,4,2,2,422,Other
1856599715,104,3,16.48999977111816,4,3,3,433,Other
1858d146ea,99,3,16.98999977111816,4,3,3,433,Other
185c7f38f8,96,3,14.73999977111816,3,3,3,333,Other
18627bed1d,87,3,9.11999988555908,1,3,3,133,Recent Passenger
18658aaa3d,86,5,7.610000014305109,1,3,4,134,Recent Passenger
186bd487b3,92,2,7.25,3,4,4,344,Other
186f400282,86,8,43.10999965667724,1,2,1,121,Recent Passenger
186fe7bbe3,97,4,19.22999954223632,4,3,3,433,Other
1872d346ae,89,3,10.48999977111816,2,3,3,233,Other
187b865343,86,27,107.67999839782712,1,1,1,111,Best Passenger
187dd3fb57,114,2,5.36999988555908,4,4,4,444,Lost Cheap Passenger
18839ab75f,90,10,61.35999965667723,2,2,1,221,Big Spenders
188c9bb547,106,2,4.36999988555908,4,4,4,444,Lost Cheap Passenger
188ccf5b34,86,1,4.0,1,4,4,144,Recent Passenger
1893651761,89,18,57.58999931812285,2,1,1,211,Loyal Passenger
1895e9ba46,116,1,5.369999885559079,4,4,4,444,Lost Cheap Passenger
18ac53ae7c,89,26,62.199999094009385,2,1,1,211,Loyal Passenger
18b1d574f0,105,2,5.0,4,4,4,444,Lost Cheap Passenger
18bbc6274c,93,4,14.60999965667724,3,3,3,333,Other
18bc5b6966,99,8,29.96999931335448,4,2,2,422,Other
18bd714035,99,7,23.0999994277954,4,2,2,422,Other
18c2baff8c,89,9,21.35999977588653,2,2,2,222,Other
18c4d002ff,93,6,20.119999885559082,3,3,2,332,Other
18cf8c16db,86,25,85.58999919891357,1,1,1,111,Best Passenger
18d8a01578,86,7,21.85999965667724,1,2,2,122,Recent Passenger
